,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,YrSold,SalePrice,Total.Porch,Total.HalfBath,Total.FullBath,Total.RmsAbvGrd,OverallScore,ExterScore,BsmtScore,TotalFlSF,KitchenScore,GarageScore,MSSubClass_SC150,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
737,4.290459441148391,9.25569607369698,8,5,2005,2005,0.0,4,3,4,3,1,1,0.0,1,0.0,893.0,6.795705775173514,5,1,6.804614520062624,6.803505257608338,0,7.496652438168283,0.0,0.0,2,1,3,1,4,5,8,1,4,2005.0,3.0,800.0,3,3,2,0.0,4.762173934797756,0,0,0,0,0,0,0,2006,12.3879816172226,4.762173934797756,2.0,1.0,2,40,12,12,7.496652438168283,4,7.783640596221253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
738,4.110873864173311,9.287394001418473,5,5,1987,1988,0.0,3,3,4,4,4,6,1200.0,1,0.0,0.0,7.0909098220799835,3,1,7.0909098220799835,0.0,0,7.0909098220799835,3.0,0.0,3,0,3,1,3,2,8,0,0,1987.0,0.0,0.0,0,0,2,4.795790545596741,0.0,0,0,0,0,0,0,0,2009,12.095146671399466,0.0,6.0,0.0,-1,25,9,16,7.0909098220799835,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
739,4.189654742026425,9.139273923542323,7,5,2004,2004,0.0,4,3,4,3,1,1,0.0,1,0.0,864.0,6.762729506931879,5,1,6.762729506931879,6.762729506931879,0,7.455298485683291,0.0,0.0,2,1,3,1,4,4,8,0,0,2004.0,2.0,572.0,3,3,2,5.236441962829949,4.04305126783455,0,0,0,0,0,0,0,2009,12.154784614286667,4.04305126783455,2.0,1.0,1,35,12,12,7.455298485683291,4,7.448333860897476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
740,4.110873864173311,9.169622538697624,5,7,1910,2002,0.0,3,4,2,2,1,1,0.0,1,0.0,264.0,5.579729825986222,5,1,6.645090969505644,6.499787040655854,0,7.267525427828172,0.0,0.0,2,0,2,1,3,5,8,0,0,1910.0,2.0,360.0,3,4,2,5.602118820879701,0.0,112,0,0,0,0,4,0,2007,11.790564777297387,4.727387818712341,2.0,0.0,3,35,12,4,7.267525427828172,3,6.985641817639208,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
741,4.189654742026425,8.820108644508608,6,8,1961,1996,0.0,3,4,3,3,2,6,832.0,1,0.0,80.0,6.816735880594968,4,1,6.816735880594968,0.0,0,6.816735880594968,1.0,1.0,1,0,3,1,3,2,6,0,0,1962.0,1.0,288.0,3,3,2,5.1298987149230735,0.0,0,0,0,0,0,4,0,2008,11.863589378812122,0.0,2.0,1.0,-1,48,12,9,6.816735880594968,3,6.762729506931879,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
742,4.189654742026425,9.042040056544483,7,5,2000,2001,4.6913478822291435,3,3,4,3,1,1,0.0,1,0.0,1349.0,7.2078598714324755,5,1,7.2078598714324755,0.0,0,7.2078598714324755,0.0,0.0,2,0,3,1,4,3,8,0,0,2000.0,2.0,539.0,3,3,2,4.795790545596741,4.02535169073515,0,0,0,0,0,4,0,2007,12.095146671399466,4.02535169073515,2.0,0.0,0,35,9,12,7.2078598714324755,4,7.388946097618437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
743,4.2626798770413155,9.46397433028839,5,6,1963,1999,0.0,3,3,4,3,3,5,444.0,1,0.0,76.0,6.255750041753367,5,1,7.289610521451167,0.0,0,7.289610521451167,0.0,1.0,2,0,3,1,4,3,8,1,3,1997.0,2.0,480.0,3,3,2,5.713732805509369,0.0,0,0,100,0,0,0,0,2009,12.07254696717504,4.61512051684126,2.0,1.0,0,30,9,12,7.289610521451167,4,7.273092595999522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
744,3.7376696182833684,8.593413217327646,8,5,1993,1993,0.0,4,3,4,3,1,6,733.0,1,0.0,604.0,7.198931240688173,4,1,7.198931240688173,0.0,0,7.198931240688173,1.0,0.0,2,0,2,1,4,3,8,1,3,1993.0,2.0,462.0,3,3,2,4.574710978503383,0.0,70,168,0,0,0,0,0,2008,12.100717685412471,4.2626798770413155,3.0,0.0,1,40,12,12,7.198931240688173,4,7.234898420314831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
745,0.0,9.100971834920818,8,9,1976,1996,5.66988092298052,5,4,3,4,1,6,575.0,5,80.0,487.0,7.04141166379481,5,1,7.069874128458572,7.340186835320115,0,7.906915488678587,0.0,1.0,3,1,4,1,4,7,8,2,3,1994.0,2.0,831.0,3,3,2,0.0,5.3230099791384085,0,0,0,0,0,0,0,2008,12.61087420020211,5.3230099791384085,3.0,2.0,3,72,20,12,7.906915488678587,4,7.821643126239982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
746,0.0,9.082052351674651,7,5,2000,2000,0.0,4,3,4,3,1,6,300.0,1,0.0,652.0,6.859614903654202,5,1,6.8885724595653635,7.152268856032539,0,7.721791776817535,0.0,0.0,2,1,4,1,4,4,8,1,3,2000.0,2.0,554.0,3,3,2,5.41610040220442,4.007333185232471,0,0,0,0,0,0,0,2009,12.371591321286905,4.007333185232471,2.0,1.0,0,35,12,12,7.721791776817535,4,7.416378479192928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
747,4.189654742026425,9.367429587218957,7,7,1880,2003,0.0,4,3,3,2,1,1,0.0,1,0.0,1240.0,7.123672785204607,3,0,7.186144304522325,7.186144304522325,0,7.878912912297133,0.0,0.0,1,1,4,1,3,4,5,1,4,1950.0,4.0,864.0,3,3,0,5.204006687076795,0.0,386,0,0,0,0,0,0,2009,12.491176396967154,5.958424693029782,1.0,1.0,0,49,12,6,7.878912912297133,3,7.860570785538664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
748,4.0943445622221,9.268043082104471,7,5,1996,1996,5.82600010738045,4,3,4,3,1,6,919.0,1,0.0,801.0,7.450660796211539,5,1,7.450660796211539,0.0,0,7.450660796211539,1.0,0.0,2,0,3,1,3,4,6,1,3,1996.0,2.0,527.0,3,3,2,5.484796933490655,4.04305126783455,154,0,0,0,0,0,0,2010,12.469978029554953,5.351858133476067,3.0,0.0,1,35,12,12,7.450660796211539,3,7.366445148327599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
749,3.9318256327243257,9.036701015565063,4,3,1945,1950,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,0,6.9930151229329605,6.091309882077698,0,7.333023014386481,0.0,0.0,2,0,4,1,4,5,8,0,0,1945.0,1.0,240.0,3,3,0,4.532599493153256,0.0,185,0,0,0,0,0,0,2009,11.49273296168228,5.225746673713202,2.0,0.0,1,12,9,0,7.333023014386481,4,6.580639137284949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
750,4.02535169073515,9.082620630373812,4,7,1910,2004,0.0,3,3,3,2,1,1,0.0,1,0.0,576.0,6.3578422665081,4,1,6.675823221634848,5.855071922202427,0,7.039660349862076,0.0,0.0,1,0,3,1,4,4,8,0,0,1910.0,0.0,0.0,0,0,0,0.0,5.081404364984463,0,0,0,0,0,0,0,2010,11.477308649967686,5.081404364984463,1.0,0.0,1,28,9,6,7.039660349862076,4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
751,0.0,8.955577146281511,7,5,2003,2003,0.0,4,3,4,3,1,1,0.0,1,0.0,660.0,6.493753839851686,5,1,6.493753839851686,6.493753839851686,0,7.186144304522325,0.0,0.0,2,1,3,1,5,3,8,0,0,2003.0,2.0,400.0,3,3,2,0.0,3.8918202981106265,0,0,0,0,0,0,0,2007,11.995357787034976,3.8918202981106265,2.0,1.0,0,35,12,12,7.186144304522325,5,7.0909098220799835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
752,4.382026634673881,9.13097243659261,6,5,1997,1997,0.0,3,4,4,3,4,6,1200.0,1,0.0,279.0,7.299797366758161,5,1,7.3098814858247865,0.0,0,7.3098814858247865,1.0,0.0,2,0,3,1,4,3,8,0,0,1997.0,2.0,576.0,3,3,2,5.1298987149230735,3.332204510175204,0,0,0,0,0,0,0,2006,12.28765724080691,3.332204510175204,3.0,0.0,0,30,12,12,7.3098814858247865,4,7.455298485683291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
753,4.394449154672439,9.234154550075438,8,5,2005,2005,5.187385805840755,4,3,4,3,2,1,0.0,1,0.0,1030.0,6.93828448401696,4,1,6.946013991099227,6.966967138613983,0,7.649216319820633,0.0,0.0,2,1,3,1,3,5,8,1,4,2005.0,3.0,878.0,3,3,2,5.262690188904886,3.970291913552122,0,0,0,0,0,0,0,2006,12.526346537332584,3.970291913552122,2.0,1.0,2,40,12,12,7.649216319820633,3,7.876638460975463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
754,4.127134385045092,8.97853441008332,6,8,1969,2005,0.0,3,3,3,3,1,6,439.0,2,472.0,115.0,6.934397209928558,4,1,6.934397209928558,0.0,0,6.934397209928558,1.0,0.0,1,0,3,1,4,2,8,0,0,1969.0,2.0,440.0,3,3,2,5.147494476813453,3.8918202981106265,0,0,0,0,0,0,0,2009,11.957617696467539,3.8918202981106265,2.0,0.0,-1,48,9,9,6.934397209928558,4,7.186144304522325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
755,3.5553480614894135,8.080546965824498,6,5,1999,1999,6.796823718274855,3,3,4,3,1,6,381.0,1,0.0,348.0,6.593044534142437,4,1,6.610696044717759,6.593044534142437,0,7.294377299288821,0.0,0.0,2,1,3,1,3,3,8,0,0,1999.0,2.0,440.0,3,3,2,0.0,3.2188758248682006,0,0,0,0,0,0,0,2009,12.058158312538197,3.2188758248682006,2.0,1.0,0,30,9,12,7.294377299288821,3,7.186144304522325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
